id,label,type,description,unit,source_file
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15248,Qmax,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22707,Qrefn,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:18884,Qstar,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27115,R,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35201,R2dGlobal = Rtmp,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34066,R2dlocalA,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33952,R2dlocalA(DistA(GID+1)*YDist(1)),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33998,R2dlocalA(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34067,R2dlocalB,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33999,R2dlocalB(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35204,R3dGlobal = Rtmp,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34068,R3dlocalA,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34000,R3dlocalA(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33953,R3dlocalA(Xdist(1)*YDist(1)*DistA(GID+1)),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34069,R3dlocalB,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34001,R3dlocalB(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:9089,R8,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25287,RADAR_SIM_LOAD_scale_LUTs_flag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25286,RADAR_SIM_LUT_DIRECTORY,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25288,RADAR_SIM_UPDATE_scale_LUTs_flag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1779,RANK,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11664,RAlign,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22762,REFLECT(method),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13262,RHS,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33832,RK8,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37455,RUN3D,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21043,R_univ_gconst,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26810,Random,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35203,"RedistributePerform(InterAB,.TRUE.,R2dlocalA,R2dlocalB)",Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35200,"RedistributePerform(InterAB,.TRUE.,RlocalA,RlocalB)",Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16289,RegulationFlag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33913,Remainder,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:24956,RestartVersion,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16290,ReturnFlowFlag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15414,Rgas_kmol,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33914,Rglobal,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35198,Rglobal = Rtmp,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33995,Rglobal(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33950,Rglobal(i),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5351,Ri,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:766,Ri_crit,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15877,Ri_g,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14589,RingInterval,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14588,RingTime,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34064,RlocalA,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35199,RlocalA = 0.0_r8,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33951,RlocalA(DecompA%NumEntries(GID+1)),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33996,RlocalA(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34065,RlocalB,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33997,RlocalB(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23179,Rm0_spmic,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6515,Rout,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27087,RoutineName,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10127,Rrho_denom,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10126,Rrho_num,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13000,Rtmp,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33994,Rtmp(I),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30332,S,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31186,S = 1,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30498,SAMPLE_PRESSURE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30499,SAMPLE_TEMP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30650,SCRIP_ErrorCheck,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30646,SCRIP_Fail,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12370,SCRIP_NetcdfErrorCheck,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12369,SCRIP_Success,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12372,SCRIP_charLength,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30649,SCRIP_errorLog,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30647,SCRIP_errorLogDepth,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30648,SCRIP_errorMsgCount,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12373,SCRIP_i4,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30655,SCRIP_stderr,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30654,SCRIP_stdout,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37776,SDLND,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31516,SDOCN,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11707,SED\_CROP\_ERO = SED_ERO,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1648,SHR_CONST_AVOGAD,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1647,SHR_CONST_BOLTZ,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1641,SHR_CONST_CDAY,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1675,SHR_CONST_CONDICE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1666,SHR_CONST_CPDAIR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1669,SHR_CONST_CPFW,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1671,SHR_CONST_CPICE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1670,SHR_CONST_CPSW,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1668,SHR_CONST_CPVIR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1667,SHR_CONST_CPWV,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1678,SHR_CONST_DTF_DP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1680,SHR_CONST_DTF_DPDS,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1679,SHR_CONST_DTF_DS,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1645,SHR_CONST_G,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1682,SHR_CONST_ICE_REF_SAL,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1676,SHR_CONST_KAPPA_LAND_ICE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1655,SHR_CONST_KARMAN,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1672,SHR_CONST_LATICE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1674,SHR_CONST_LATSUB,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1673,SHR_CONST_LATVAP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1650,SHR_CONST_MWDAIR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1651,SHR_CONST_MWWV,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1681,SHR_CONST_OCN_REF_SAL,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1643,SHR_CONST_OMEGA,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1657,SHR_CONST_PDB,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1640,SHR_CONST_PI,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1656,SHR_CONST_PSTD,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1652,SHR_CONST_RDAIR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1644,SHR_CONST_REARTH,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1649,SHR_CONST_RGAS,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1662,SHR_CONST_RHODAIR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1663,SHR_CONST_RHOFW,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1665,SHR_CONST_RHOICE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1664,SHR_CONST_RHOSW,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1693,SHR_CONST_RSTD_H2ODEV,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1653,SHR_CONST_RWV,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1642,SHR_CONST_SDAY,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1683,SHR_CONST_SPVAL,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1686,SHR_CONST_SPVAL_AERODEP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1685,SHR_CONST_SPVAL_TOLMAX,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1684,SHR_CONST_SPVAL_TOLMIN,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1646,SHR_CONST_STEBOL,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1677,SHR_CONST_TF0,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1659,SHR_CONST_TKFRZ,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1660,SHR_CONST_TKFRZSW,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1658,SHR_CONST_TKTRIP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1689,SHR_CONST_VSMOW_16O,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1688,SHR_CONST_VSMOW_17O,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1687,SHR_CONST_VSMOW_18O,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1690,SHR_CONST_VSMOW_D,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1692,SHR_CONST_VSMOW_H,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1691,SHR_CONST_VSMOW_T,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1661,SHR_CONST_ZSRFLYR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1654,SHR_CONST_ZVIR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35290,SHR_KIND_CX,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12269,SHR_KIND_IN,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12268,SHR_KIND_R8,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13051,SIZE_T,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2622,SP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30500,START_LAT,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30501,START_LON,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35196,SUM(DistA) = Nactual,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28418,Schedule,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10125,Sdiff,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7520,"Sg_(p,c) = N/A",Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1530,Sh,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1532,ShT,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23245,Skw_denom_coef,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20548,Skw_max_mag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23257,Skx,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1531,Slm,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27088,StackLevel,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14590,StopTime,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16124,StorCap,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16146,StorMthStOp,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16147,StorMthStOpG,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6415,StorWater%ConDemIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6417,StorWater%ConDemNonIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6414,StorWater%GWShareIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6413,StorWater%GWShareNonIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23984,StorWater%ReturnIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23986,StorWater%ReturnNonIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23985,StorWater%SuppIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23987,StorWater%SuppNonIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6419,StorWater%WithDemIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6420,StorWater%WithDemNonIrrig,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6416,StorWater%demand,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6408,StorWater%pot_evap,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16132,StorageCalibFlag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4490,SulfateState,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16122,Surfarea,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26661,Sx,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26662,Sy,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12561,T,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11889,T = (Q10^(-25/10))*(FroQt^((t-Tfroz)/10)),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11888,T = Q10^((t-Tfroz)/10),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11890,T = T*catanf(Tref)/catanf(30),Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:177,T',Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20546,T0,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5314,TEMPLATE_NONE_FOUND,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13264,TEMPVEC,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36167,THE_SERIAL_CONTEXT,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16576,TLAI,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12498,TOE_SAN_VALUE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5445,TRIM_ALL,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16577,TSAI,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6429,TUnit%area,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6430,TUnit%frac,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:18885,TVstar,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13057,TYPE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30589,TYPE_NAME,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10746,T_FVDYCORE_GRID,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8344,T_FVDYCORE_STATE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8123,T_msis = T_msis + ΔT_ubc,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15236,T_ref_weath,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4418,Ta,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32803,Tag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13003,Tags,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28415,TailPartition,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15085,Tair,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37540,Tave,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6409,Tctl%DATAH,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23995,Tctl%DATH,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6400,Tctl%runoffPath,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10124,Tdiff,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15879,Tdiff_1D,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15881,Tdiff_2D,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:17074,TestSuite,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15069,Tffresh,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15068,Timelt,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4419,Tn,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4484,Tnh3,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16131,TotInflowDepend,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16130,TotStorCapDepend,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4191,Total aerosol surface area,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16291,TotalDemandFlag,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12389,Tp,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:842,TracerFlux_type,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:844,TracerState_type,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22706,Trefn,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7533,"Trm_(p,c) = -1.0e36_r8",Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7534,"Trn_(p,c) = 1.0e36_r8",Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23991,Trunoff%erout,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:6428,Trunoff%flow,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23992,Trunoff%qsub,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23990,Trunoff%wr,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15094,Tsfcn,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4491,Tso4,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:18883,Tstar,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11750,TwoByteInt,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:546,Umax,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:545,Umin,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22710,Urefn,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12053,VALUE,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12499,VAR1_NAME,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:24542,VAR_NAME,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11662,VAlign,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30588,VECTOR_NAME,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11663,VMinFree,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16159,V_dfs,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16155,V_errs,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16161,V_str,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16154,Width_r,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16143,Withdrawal,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37321,"Wovr(Io, Jo, K) = W_i",Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:18882,Wstar,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35404,X,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37410,XP_rat,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33928,Xdim,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12990,Xdist,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13261,Y,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16135,YEAR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30811,YEAR_POSITION_END_OF_TIMESTEP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30810,YEAR_POSITION_START_OF_TIMESTEP,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28389,YR,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33744,Y_i,Variable,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33730,Yc,Variable,,,
